Date,Time,Filename,Visibility (%),Avg Dark Value
13-03-2025,07:50:32,image_20250313_075032.jpg,71.82,71.86
13-03-2025,07:50:38,image_20250313_075038.jpg,71.76,72.02
13-03-2025,07:50:44,image_20250313_075044.jpg,71.86,71.75
13-03-2025,07:50:50,image_20250313_075050.jpg,71.35,73.07
13-03-2025,07:50:56,image_20250313_075056.jpg,71.35,73.05
13-03-2025,07:51:02,image_20250313_075102.jpg,71.31,73.16
14-03-2025,18:05:35,image_20250314_180535.jpg,62.39,95.9
14-03-2025,18:08:01,image_20250314_180801.jpg,59.54,103.18
14-03-2025,18:09:03,image_20250314_180903.jpg,59.14,104.2
14-03-2025,18:10:05,image_20250314_181005.jpg,65.81,87.18
14-03-2025,18:11:07,image_20250314_181107.jpg,66.6,85.17
14-03-2025,18:12:08,image_20250314_181208.jpg,60.89,99.74
14-03-2025,18:13:11,image_20250314_181311.jpg,51.47,123.74
14-03-2025,18:14:15,image_20250314_181415.jpg,69.51,77.76
14-03-2025,18:15:16,image_20250314_181516.jpg,68.36,80.68
14-03-2025,18:16:18,image_20250314_181618.jpg,70.3,75.73
14-03-2025,18:17:20,image_20250314_181720.jpg,71.07,73.78
14-03-2025,18:18:22,image_20250314_181822.jpg,63.39,93.35
14-03-2025,18:19:24,image_20250314_181924.jpg,63.84,92.21
14-03-2025,18:20:26,image_20250314_182026.jpg,69.98,76.55
14-03-2025,18:21:27,image_20250314_182127.jpg,63.36,93.43
14-03-2025,18:22:29,image_20250314_182229.jpg,65.46,88.09
14-03-2025,18:23:31,image_20250314_182331.jpg,70.22,75.94
14-03-2025,18:24:33,image_20250314_182433.jpg,60.59,100.49
14-03-2025,18:25:35,image_20250314_182535.jpg,72.57,69.95
14-03-2025,18:26:37,image_20250314_182637.jpg,56.24,111.59
14-03-2025,18:27:41,image_20250314_182741.jpg,71.66,72.26
14-03-2025,18:28:42,image_20250314_182842.jpg,63.97,91.89
14-03-2025,18:29:44,image_20250314_182944.jpg,60.35,101.1
14-03-2025,18:30:46,image_20250314_183046.jpg,63.56,92.91
14-03-2025,18:31:49,image_20250314_183149.jpg,75.71,61.94
14-03-2025,18:32:50,image_20250314_183250.jpg,71.21,73.41
14-03-2025,18:33:52,image_20250314_183352.jpg,72.2,70.89
14-03-2025,18:34:53,image_20250314_183453.jpg,61.32,98.63
14-03-2025,18:35:57,image_20250314_183557.jpg,50.35,126.6
14-03-2025,18:37:00,image_20250314_183700.jpg,52.13,122.06
14-03-2025,18:38:09,image_20250314_183809.jpg,50.42,126.43
14-03-2025,18:41:47,image_20250314_184147.jpg,67.84,82
14-03-2025,18:42:49,image_20250314_184249.jpg,82.77,43.93
14-03-2025,18:43:50,image_20250314_184350.jpg,73.73,66.98
14-03-2025,18:44:52,image_20250314_184452.jpg,71,73.94
14-03-2025,18:45:53,image_20250314_184553.jpg,77.15,58.27
15-03-2025,14:05:26,image_20250315_140526.jpg,77.47,57.46
15-03-2025,14:06:27,image_20250315_140627.jpg,69.87,76.83
15-03-2025,14:07:28,image_20250315_140728.jpg,68.97,79.13
15-03-2025,14:08:30,image_20250315_140830.jpg,68.63,79.99
15-03-2025,14:09:31,image_20250315_140931.jpg,68.77,79.63
15-03-2025,14:10:32,image_20250315_141032.jpg,54.3,116.52
15-03-2025,14:11:33,image_20250315_141133.jpg,69.24,78.45
15-03-2025,14:12:35,image_20250315_141235.jpg,79.79,51.53
15-03-2025,14:13:36,image_20250315_141336.jpg,76.74,59.3
15-03-2025,14:14:37,image_20250315_141437.jpg,76.28,60.48
15-03-2025,14:15:38,image_20250315_141538.jpg,75.42,62.69
15-03-2025,14:16:39,image_20250315_141639.jpg,76.49,59.94
15-03-2025,14:17:41,image_20250315_141741.jpg,76.62,59.63
15-03-2025,14:18:42,image_20250315_141842.jpg,69.16,78.64
15-03-2025,14:19:44,image_20250315_141944.jpg,67.92,81.81
15-03-2025,14:20:46,image_20250315_142046.jpg,68.44,80.48
15-03-2025,14:21:47,image_20250315_142147.jpg,67.84,82.02
15-03-2025,14:22:48,image_20250315_142248.jpg,69.51,77.76
15-03-2025,14:23:49,image_20250315_142349.jpg,66.37,85.76
15-03-2025,14:24:51,image_20250315_142451.jpg,68.69,79.85
15-03-2025,14:25:52,image_20250315_142552.jpg,70.52,75.17
15-03-2025,14:26:53,image_20250315_142653.jpg,69.93,76.67
15-03-2025,14:27:54,image_20250315_142754.jpg,66.27,86
15-03-2025,14:28:57,image_20250315_142857.jpg,75.18,63.28
15-03-2025,14:29:58,image_20250315_142958.jpg,69.18,78.6
15-03-2025,14:31:00,image_20250315_143100.jpg,71.15,73.56
15-03-2025,14:32:01,image_20250315_143201.jpg,73.26,68.19
15-03-2025,14:55:22,image_20250315_145522.jpg,52.09,122.17
15-03-2025,14:55:45,image_20250315_145545.jpg,52.04,122.3
15-03-2025,15:24:09,image_20250315_152409.jpg,54.42,116.22
15-03-2025,15:25:21,image_20250315_152521.jpg,52.1,122.15
15-03-2025,15:25:43,image_20250315_152543.jpg,54.35,116.42
15-03-2025,15:25:53,image_20250315_152553.jpg,52.1,122.14
15-03-2025,15:26:04,image_20250315_152604.jpg,54.43,116.19
15-03-2025,15:26:18,image_20250315_152618.jpg,52.11,122.11
15-03-2025,15:26:39,image_20250315_152639.jpg,52.08,122.2
15-03-2025,15:27:53,image_20250315_152753.jpg,60.09,101.78
15-03-2025,15:28:01,image_20250315_152801.jpg,58.11,106.81
15-03-2025,15:30:34,image_20250315_153034.jpg,52.1,122.15
15-03-2025,15:30:48,image_20250315_153048.jpg,54.35,116.42
15-03-2025,15:31:00,image_20250315_153100.jpg,52.05,122.26
15-03-2025,15:31:16,image_20250315_153116.jpg,52.06,122.26
15-03-2025,15:31:30,image_20250315_153130.jpg,57.8,107.6
15-03-2025,15:31:40,image_20250315_153140.jpg,54.37,116.36
15-03-2025,15:32:13,image_20250315_153213.jpg,54.31,116.5
15-03-2025,15:32:22,image_20250315_153222.jpg,56.14,111.85
15-03-2025,15:32:29,image_20250315_153229.jpg,57.64,108.03
15-03-2025,15:32:35,image_20250315_153235.jpg,57.6,108.13
15-03-2025,15:32:42,image_20250315_153242.jpg,60.3,101.23
15-03-2025,15:32:47,image_20250315_153247.jpg,58.84,104.95
15-03-2025,15:32:53,image_20250315_153253.jpg,58.86,104.91
15-03-2025,15:32:59,image_20250315_153259.jpg,54.21,116.75
15-03-2025,15:33:10,image_20250315_153310.jpg,52.05,122.28
15-03-2025,15:33:25,image_20250315_153325.jpg,52.03,122.33
15-03-2025,15:33:39,image_20250315_153339.jpg,52,122.39
15-03-2025,15:33:47,image_20250315_153347.jpg,52.08,122.2
15-03-2025,15:33:58,image_20250315_153358.jpg,56.31,111.4
15-03-2025,15:34:05,image_20250315_153405.jpg,63.63,92.74
15-03-2025,15:34:10,image_20250315_153410.jpg,63.26,93.68
15-03-2025,15:34:15,image_20250315_153415.jpg,58.44,105.98
15-03-2025,15:34:20,image_20250315_153420.jpg,64.09,91.58
15-03-2025,15:34:25,image_20250315_153425.jpg,66.08,86.49
15-03-2025,15:34:29,image_20250315_153429.jpg,63.4,93.33
15-03-2025,15:34:34,image_20250315_153434.jpg,62.82,94.81
15-03-2025,15:34:47,image_20250315_153447.jpg,63.34,93.48
15-03-2025,15:34:53,image_20250315_153453.jpg,64.24,91.2
15-03-2025,15:34:57,image_20250315_153457.jpg,63.82,92.26
15-03-2025,15:35:02,image_20250315_153502.jpg,63.51,93.05
15-03-2025,15:35:07,image_20250315_153507.jpg,63.35,93.46
15-03-2025,15:35:11,image_20250315_153511.jpg,63.37,93.39
15-03-2025,15:35:16,image_20250315_153516.jpg,60.75,100.07
15-03-2025,15:35:21,image_20250315_153521.jpg,63.49,93.11
15-03-2025,15:35:26,image_20250315_153526.jpg,62.12,96.59
15-03-2025,15:35:31,image_20250315_153531.jpg,64.27,91.11
15-03-2025,15:35:35,image_20250315_153535.jpg,65.92,86.91
15-03-2025,15:35:39,image_20250315_153539.jpg,63.44,93.22
15-03-2025,15:35:44,image_20250315_153544.jpg,64.18,91.33
15-03-2025,15:35:48,image_20250315_153548.jpg,61.63,97.83
15-03-2025,15:35:54,image_20250315_153554.jpg,60.21,101.46
15-03-2025,15:36:00,image_20250315_153600.jpg,62.79,94.89
15-03-2025,15:36:05,image_20250315_153605.jpg,57,109.65
15-03-2025,15:36:10,image_20250315_153610.jpg,66.27,86
15-03-2025,15:36:26,image_20250315_153626.jpg,55.26,114.1
15-03-2025,15:36:35,image_20250315_153635.jpg,58.4,106.07
15-03-2025,15:36:41,image_20250315_153641.jpg,62.23,96.33
15-03-2025,15:36:47,image_20250315_153647.jpg,65.94,86.85
15-03-2025,15:36:51,image_20250315_153651.jpg,66.69,84.94
15-03-2025,15:36:55,image_20250315_153655.jpg,66.5,85.44
15-03-2025,15:36:59,image_20250315_153659.jpg,65.12,88.95
15-03-2025,15:37:04,image_20250315_153704.jpg,66.97,84.24
15-03-2025,15:37:08,image_20250315_153708.jpg,66.9,84.42
15-03-2025,15:37:12,image_20250315_153712.jpg,66.66,85.01
15-03-2025,15:37:16,image_20250315_153716.jpg,66.96,84.25
15-03-2025,15:37:20,image_20250315_153720.jpg,67.29,83.4
15-03-2025,15:37:24,image_20250315_153724.jpg,67.51,82.85
15-03-2025,15:37:28,image_20250315_153728.jpg,67.58,82.67
15-03-2025,15:37:33,image_20250315_153733.jpg,67.68,82.42
15-03-2025,15:37:37,image_20250315_153737.jpg,67.77,82.18
15-03-2025,15:37:41,image_20250315_153741.jpg,67.91,81.84
15-03-2025,15:37:45,image_20250315_153745.jpg,67.57,82.7
15-03-2025,15:37:49,image_20250315_153749.jpg,67.43,83.06
15-03-2025,15:37:53,image_20250315_153753.jpg,67.84,82.01
15-03-2025,15:37:57,image_20250315_153757.jpg,67.87,81.93
15-03-2025,15:38:01,image_20250315_153801.jpg,67.97,81.68
15-03-2025,15:38:05,image_20250315_153805.jpg,63.13,94.01
15-03-2025,15:38:10,image_20250315_153810.jpg,66.4,85.69
15-03-2025,15:38:14,image_20250315_153814.jpg,66.06,86.54
15-03-2025,15:38:19,image_20250315_153819.jpg,66.18,86.24
15-03-2025,15:38:23,image_20250315_153823.jpg,67.04,84.06
15-03-2025,15:38:27,image_20250315_153827.jpg,67.55,82.75
15-03-2025,15:38:31,image_20250315_153831.jpg,67.47,82.94
15-03-2025,15:38:35,image_20250315_153835.jpg,66.98,84.2
15-03-2025,15:38:40,image_20250315_153840.jpg,66.76,84.77
15-03-2025,15:38:44,image_20250315_153844.jpg,66.47,85.51
15-03-2025,15:38:48,image_20250315_153848.jpg,66.21,86.18
15-03-2025,15:38:52,image_20250315_153852.jpg,65.67,87.53
15-03-2025,15:38:56,image_20250315_153856.jpg,65.89,86.97
15-03-2025,15:39:00,image_20250315_153900.jpg,65.33,88.4
15-03-2025,15:39:04,image_20250315_153904.jpg,64.84,89.67
15-03-2025,15:39:08,image_20250315_153908.jpg,65.1,89.01
15-03-2025,15:39:13,image_20250315_153913.jpg,65.68,87.52
15-03-2025,15:39:17,image_20250315_153917.jpg,66.94,84.3
15-03-2025,15:39:21,image_20250315_153921.jpg,69.53,77.69
15-03-2025,15:39:26,image_20250315_153926.jpg,60.58,100.53
15-03-2025,15:39:31,image_20250315_153931.jpg,68.91,79.27
15-03-2025,15:39:36,image_20250315_153936.jpg,69.41,77.99
15-03-2025,15:39:41,image_20250315_153941.jpg,63.46,93.19
15-03-2025,15:39:46,image_20250315_153946.jpg,63.62,92.77
15-03-2025,15:39:52,image_20250315_153952.jpg,70.26,75.83
15-03-2025,15:39:57,image_20250315_153957.jpg,67.73,82.29
15-03-2025,15:40:02,image_20250315_154002.jpg,59.04,104.44
15-03-2025,15:40:08,image_20250315_154008.jpg,71.58,72.47
15-03-2025,15:40:12,image_20250315_154012.jpg,72.51,70.11
15-03-2025,15:40:16,image_20250315_154016.jpg,77.11,58.38
15-03-2025,15:40:20,image_20250315_154020.jpg,66.32,85.88
15-03-2025,15:40:24,image_20250315_154024.jpg,63.17,93.91
15-03-2025,15:40:28,image_20250315_154028.jpg,66.42,85.63
15-03-2025,15:40:32,image_20250315_154032.jpg,63.24,93.74
15-03-2025,15:40:36,image_20250315_154036.jpg,62.56,95.48
15-03-2025,15:40:40,image_20250315_154040.jpg,61.51,98.15
15-03-2025,15:40:44,image_20250315_154044.jpg,64.81,89.74
15-03-2025,15:40:48,image_20250315_154048.jpg,68.83,79.48
15-03-2025,15:40:53,image_20250315_154053.jpg,67.18,83.7
15-03-2025,15:40:57,image_20250315_154057.jpg,61.85,97.28
15-03-2025,15:41:01,image_20250315_154101.jpg,70.26,75.83
15-03-2025,15:41:05,image_20250315_154105.jpg,67.16,83.74
15-03-2025,15:41:09,image_20250315_154109.jpg,65.66,87.56
15-03-2025,15:41:13,image_20250315_154113.jpg,68.44,80.49
15-03-2025,15:41:18,image_20250315_154118.jpg,72.58,69.93
15-03-2025,15:41:22,image_20250315_154122.jpg,54.13,116.98
15-03-2025,15:41:26,image_20250315_154126.jpg,65.07,89.06
15-03-2025,15:41:30,image_20250315_154130.jpg,70.83,74.38
15-03-2025,15:41:34,image_20250315_154134.jpg,58.45,105.96
15-03-2025,15:41:38,image_20250315_154138.jpg,59.98,102.05
15-03-2025,15:41:42,image_20250315_154142.jpg,60.37,101.06
15-03-2025,15:41:46,image_20250315_154146.jpg,58.4,106.08
15-03-2025,15:41:50,image_20250315_154150.jpg,59.21,104.01
15-03-2025,15:41:54,image_20250315_154154.jpg,58.55,105.71
15-03-2025,15:41:59,image_20250315_154159.jpg,57.01,109.64
15-03-2025,15:42:03,image_20250315_154203.jpg,58.59,105.59
15-03-2025,15:42:07,image_20250315_154207.jpg,61.07,99.26
15-03-2025,15:42:11,image_20250315_154211.jpg,58.96,104.65
15-03-2025,15:42:15,image_20250315_154215.jpg,61.14,99.09
15-03-2025,15:42:19,image_20250315_154219.jpg,62.58,95.42
15-03-2025,15:42:23,image_20250315_154223.jpg,59.71,102.75
15-03-2025,15:42:27,image_20250315_154227.jpg,59.38,103.58
15-03-2025,15:42:31,image_20250315_154231.jpg,63.42,93.27
15-03-2025,15:42:35,image_20250315_154235.jpg,67.9,81.84
15-03-2025,15:42:39,image_20250315_154239.jpg,64.31,91.02
15-03-2025,15:42:43,image_20250315_154243.jpg,66.3,85.94
15-03-2025,15:42:47,image_20250315_154247.jpg,63.16,93.93
15-03-2025,15:42:51,image_20250315_154251.jpg,64.52,90.48
15-03-2025,15:42:55,image_20250315_154255.jpg,66.63,85.11
15-03-2025,15:43:00,image_20250315_154300.jpg,64.87,89.59
15-03-2025,15:43:04,image_20250315_154304.jpg,67.96,81.7
15-03-2025,15:43:08,image_20250315_154308.jpg,66.77,84.73
15-03-2025,15:43:13,image_20250315_154313.jpg,67.77,82.19
15-03-2025,15:43:17,image_20250315_154317.jpg,70.3,75.72
15-03-2025,15:43:21,image_20250315_154321.jpg,67.46,82.98
15-03-2025,15:43:25,image_20250315_154325.jpg,66.62,85.12
15-03-2025,15:43:30,image_20250315_154330.jpg,70.3,75.74
15-03-2025,15:43:34,image_20250315_154334.jpg,69.5,77.77
15-03-2025,15:43:39,image_20250315_154339.jpg,56.1,111.95
15-03-2025,15:43:44,image_20250315_154344.jpg,68.59,80.1
15-03-2025,15:43:48,image_20250315_154348.jpg,67.62,82.56
15-03-2025,15:43:53,image_20250315_154353.jpg,68.47,80.4
15-03-2025,15:43:57,image_20250315_154357.jpg,70.3,75.73
15-03-2025,15:44:01,image_20250315_154401.jpg,66.28,85.99
15-03-2025,15:44:06,image_20250315_154406.jpg,51.85,122.78
15-03-2025,15:44:14,image_20250315_154414.jpg,65.87,87.03
15-03-2025,15:44:19,image_20250315_154419.jpg,67.48,82.92
15-03-2025,15:44:23,image_20250315_154423.jpg,57.16,109.25
15-03-2025,15:44:29,image_20250315_154429.jpg,66.45,85.55
15-03-2025,15:44:34,image_20250315_154434.jpg,57.14,109.29
15-03-2025,15:44:39,image_20250315_154439.jpg,68.81,79.53
15-03-2025,15:44:44,image_20250315_154444.jpg,68.68,79.87
15-03-2025,15:44:49,image_20250315_154449.jpg,69.88,76.8
15-03-2025,15:44:54,image_20250315_154454.jpg,68.06,81.44
15-03-2025,15:44:58,image_20250315_154458.jpg,65.64,87.62
15-03-2025,15:45:03,image_20250315_154503.jpg,61.6,97.91
15-03-2025,15:45:08,image_20250315_154508.jpg,69.38,78.07
15-03-2025,15:45:12,image_20250315_154512.jpg,68.22,81.05
15-03-2025,15:45:17,image_20250315_154517.jpg,73.85,66.67
15-03-2025,15:45:21,image_20250315_154521.jpg,66.68,84.96
15-03-2025,15:45:26,image_20250315_154526.jpg,67.36,83.24
15-03-2025,15:45:30,image_20250315_154530.jpg,69,79.06
15-03-2025,15:45:35,image_20250315_154535.jpg,74.25,65.65
15-03-2025,15:45:39,image_20250315_154539.jpg,65.59,87.75
15-03-2025,15:45:43,image_20250315_154543.jpg,64.63,90.2
15-03-2025,15:45:46,image_20250315_154546.jpg,70.13,76.18
15-03-2025,15:45:50,image_20250315_154550.jpg,61.08,99.24
15-03-2025,15:45:54,image_20250315_154554.jpg,61.35,98.55
15-03-2025,15:45:58,image_20250315_154558.jpg,62.9,94.61
15-03-2025,15:46:02,image_20250315_154602.jpg,62.97,94.42
15-03-2025,15:46:06,image_20250315_154606.jpg,66.72,84.87
15-03-2025,15:46:10,image_20250315_154610.jpg,59.18,104.09
15-03-2025,15:46:14,image_20250315_154614.jpg,65.4,88.23
15-03-2025,15:46:19,image_20250315_154619.jpg,60.49,100.75
15-03-2025,15:46:23,image_20250315_154623.jpg,60.16,101.59
15-03-2025,15:46:27,image_20250315_154627.jpg,59.7,102.76
15-03-2025,15:46:31,image_20250315_154631.jpg,60.27,101.31
15-03-2025,15:46:34,image_20250315_154634.jpg,55.97,112.27
15-03-2025,15:46:38,image_20250315_154638.jpg,56.46,111.03
15-03-2025,15:46:42,image_20250315_154642.jpg,54.53,115.95
15-03-2025,15:46:46,image_20250315_154646.jpg,54.6,115.78
15-03-2025,15:46:50,image_20250315_154650.jpg,53.56,118.43
15-03-2025,15:46:54,image_20250315_154654.jpg,52.36,121.48
15-03-2025,15:46:58,image_20250315_154658.jpg,52.57,120.96
15-03-2025,15:47:01,image_20250315_154701.jpg,54.13,116.97
15-03-2025,15:47:05,image_20250315_154705.jpg,53.7,118.08
15-03-2025,15:47:09,image_20250315_154709.jpg,53.64,118.21
15-03-2025,15:47:13,image_20250315_154713.jpg,53.3,119.09
15-03-2025,15:47:17,image_20250315_154717.jpg,53.81,117.78
15-03-2025,15:47:21,image_20250315_154721.jpg,54.49,116.05
15-03-2025,15:47:24,image_20250315_154724.jpg,58.1,106.84
15-03-2025,15:47:28,image_20250315_154728.jpg,55.37,113.8
15-03-2025,15:47:32,image_20250315_154732.jpg,55.9,112.45
15-03-2025,15:47:36,image_20250315_154736.jpg,54.46,116.14
15-03-2025,15:47:40,image_20250315_154740.jpg,53.08,119.64
15-03-2025,15:47:44,image_20250315_154744.jpg,56.49,110.94
15-03-2025,15:47:48,image_20250315_154748.jpg,57.87,107.44
15-03-2025,15:47:52,image_20250315_154752.jpg,56.68,110.47
15-03-2025,15:47:56,image_20250315_154756.jpg,60.91,99.68
15-03-2025,15:48:00,image_20250315_154800.jpg,56.73,110.34
15-03-2025,15:48:04,image_20250315_154804.jpg,63.48,93.13
15-03-2025,15:48:08,image_20250315_154808.jpg,66.58,85.23
15-03-2025,15:48:11,image_20250315_154811.jpg,63.63,92.74
15-03-2025,15:48:15,image_20250315_154815.jpg,62.85,94.74
15-03-2025,15:48:19,image_20250315_154819.jpg,65.06,89.09
15-03-2025,15:48:23,image_20250315_154823.jpg,73.44,67.72
15-03-2025,15:48:27,image_20250315_154827.jpg,67.57,82.7
15-03-2025,15:48:31,image_20250315_154831.jpg,72.33,70.56
15-03-2025,15:48:35,image_20250315_154835.jpg,72.52,70.08
15-03-2025,15:48:39,image_20250315_154839.jpg,76.9,58.91
15-03-2025,15:48:43,image_20250315_154843.jpg,70.79,74.48
15-03-2025,15:48:47,image_20250315_154847.jpg,74.82,64.22
15-03-2025,15:48:51,image_20250315_154851.jpg,74.71,64.49
15-03-2025,15:48:55,image_20250315_154855.jpg,74.44,65.19
15-03-2025,15:48:59,image_20250315_154859.jpg,72.74,69.51
15-03-2025,15:49:03,image_20250315_154903.jpg,73.59,67.35
15-03-2025,15:49:06,image_20250315_154906.jpg,74.89,64.03
15-03-2025,15:49:11,image_20250315_154911.jpg,74.77,64.33
15-03-2025,15:49:14,image_20250315_154914.jpg,74.77,64.34
15-03-2025,15:49:18,image_20250315_154918.jpg,78.55,54.69
15-03-2025,15:49:22,image_20250315_154922.jpg,75.23,63.17
15-03-2025,15:49:26,image_20250315_154926.jpg,77.74,56.77
15-03-2025,15:49:30,image_20250315_154930.jpg,77.42,57.57
15-03-2025,15:49:34,image_20250315_154934.jpg,78.82,54
15-03-2025,15:49:38,image_20250315_154938.jpg,78.55,54.7
15-03-2025,15:49:42,image_20250315_154942.jpg,78.71,54.28
15-03-2025,15:49:46,image_20250315_154946.jpg,73.83,66.74
15-03-2025,15:49:50,image_20250315_154950.jpg,73.1,68.59
15-03-2025,15:49:54,image_20250315_154954.jpg,73.34,67.98
15-03-2025,15:49:58,image_20250315_154958.jpg,75.6,62.23
15-03-2025,15:50:02,image_20250315_155002.jpg,81.1,48.2
15-03-2025,15:50:06,image_20250315_155006.jpg,80.89,48.74
15-03-2025,15:50:10,image_20250315_155010.jpg,69.63,77.46
15-03-2025,15:50:14,image_20250315_155014.jpg,68.75,79.68
15-03-2025,15:50:18,image_20250315_155018.jpg,59.21,104.01
15-03-2025,15:50:24,image_20250315_155024.jpg,68.31,80.82
15-03-2025,15:50:29,image_20250315_155029.jpg,67.02,84.09
15-03-2025,15:50:33,image_20250315_155033.jpg,66.99,84.19
15-03-2025,15:50:38,image_20250315_155038.jpg,64.99,89.27
15-03-2025,15:50:42,image_20250315_155042.jpg,66.06,86.54
15-03-2025,15:50:46,image_20250315_155046.jpg,66.7,84.9
15-03-2025,15:50:50,image_20250315_155050.jpg,66.51,85.39
15-03-2025,15:50:54,image_20250315_155054.jpg,63.09,94.13
15-03-2025,15:50:58,image_20250315_155058.jpg,61.34,98.59
15-03-2025,15:51:03,image_20250315_155103.jpg,63.05,94.22
15-03-2025,15:51:07,image_20250315_155107.jpg,62.68,95.17
15-03-2025,15:51:11,image_20250315_155111.jpg,59.11,104.28
15-03-2025,15:51:15,image_20250315_155115.jpg,60.47,100.81
15-03-2025,15:51:19,image_20250315_155119.jpg,60.97,99.53
15-03-2025,15:51:23,image_20250315_155123.jpg,59.59,103.05
15-03-2025,15:51:27,image_20250315_155127.jpg,59.32,103.72
15-03-2025,15:51:31,image_20250315_155131.jpg,57.8,107.6
15-03-2025,15:51:35,image_20250315_155135.jpg,57.97,107.17
15-03-2025,15:51:39,image_20250315_155139.jpg,60.63,100.38
15-03-2025,15:51:43,image_20250315_155143.jpg,61.03,99.36
15-03-2025,15:51:47,image_20250315_155147.jpg,59.3,103.78
15-03-2025,15:51:51,image_20250315_155151.jpg,59.1,104.3
15-03-2025,15:51:54,image_20250315_155154.jpg,57.29,108.91
15-03-2025,15:51:58,image_20250315_155158.jpg,58.95,104.69
15-03-2025,15:52:02,image_20250315_155202.jpg,58.72,105.27
15-03-2025,15:52:06,image_20250315_155206.jpg,59.31,103.77
15-03-2025,15:52:10,image_20250315_155210.jpg,60.16,101.58
15-03-2025,15:52:14,image_20250315_155214.jpg,62.13,96.56
15-03-2025,15:52:18,image_20250315_155218.jpg,68.09,81.38
15-03-2025,15:52:22,image_20250315_155222.jpg,61.27,98.77
15-03-2025,15:52:26,image_20250315_155226.jpg,60.04,101.91
15-03-2025,15:52:30,image_20250315_155230.jpg,60.62,100.43
15-03-2025,15:52:34,image_20250315_155234.jpg,60.64,100.38
15-03-2025,15:52:39,image_20250315_155239.jpg,59.12,104.25
15-03-2025,15:52:43,image_20250315_155243.jpg,60,102
15-03-2025,15:52:47,image_20250315_155247.jpg,63.65,92.68
15-03-2025,15:52:51,image_20250315_155251.jpg,62.83,94.79
15-03-2025,15:52:55,image_20250315_155255.jpg,61.07,99.28
15-03-2025,15:52:59,image_20250315_155259.jpg,56.98,109.69
15-03-2025,15:53:03,image_20250315_155303.jpg,56.27,111.5
15-03-2025,15:53:07,image_20250315_155307.jpg,58.1,106.84
15-03-2025,15:53:11,image_20250315_155311.jpg,58.12,106.8
15-03-2025,15:53:14,image_20250315_155314.jpg,58.8,105.07
15-03-2025,15:53:18,image_20250315_155318.jpg,59.2,104.03
15-03-2025,15:53:22,image_20250315_155322.jpg,62.38,95.93
15-03-2025,15:53:26,image_20250315_155326.jpg,61.36,98.52
15-03-2025,15:53:30,image_20250315_155330.jpg,61.57,97.99
15-03-2025,15:53:34,image_20250315_155334.jpg,62.16,96.5
15-03-2025,15:53:38,image_20250315_155338.jpg,62.98,94.41
15-03-2025,15:53:42,image_20250315_155342.jpg,67.87,81.92
15-03-2025,15:53:46,image_20250315_155346.jpg,68.2,81.09
15-03-2025,15:53:49,image_20250315_155349.jpg,66.6,85.16
15-03-2025,15:53:53,image_20250315_155353.jpg,68.4,80.59
15-03-2025,15:53:57,image_20250315_155357.jpg,66.44,85.59
15-03-2025,15:54:01,image_20250315_155401.jpg,64.57,90.36
15-03-2025,15:54:05,image_20250315_155405.jpg,64.85,89.62
15-03-2025,15:54:09,image_20250315_155409.jpg,65.02,89.21
15-03-2025,15:54:13,image_20250315_155413.jpg,65.77,87.28
15-03-2025,15:54:17,image_20250315_155417.jpg,65.33,88.4
15-03-2025,15:54:21,image_20250315_155421.jpg,66.29,85.96
15-03-2025,15:54:25,image_20250315_155425.jpg,64.02,91.76
15-03-2025,15:54:29,image_20250315_155429.jpg,66.81,84.63
15-03-2025,15:54:33,image_20250315_155433.jpg,63.42,93.27
15-03-2025,15:54:37,image_20250315_155437.jpg,64.92,89.45
15-03-2025,15:54:41,image_20250315_155441.jpg,64.35,90.91
15-03-2025,15:54:45,image_20250315_155445.jpg,66.24,86.09
15-03-2025,15:54:50,image_20250315_155450.jpg,67.01,84.12
15-03-2025,15:54:54,image_20250315_155454.jpg,68.85,79.42
15-03-2025,15:54:58,image_20250315_155458.jpg,64.68,90.06
15-03-2025,15:55:02,image_20250315_155502.jpg,66.16,86.3
15-03-2025,15:55:06,image_20250315_155506.jpg,62.73,95.05
15-03-2025,15:55:10,image_20250315_155510.jpg,62.74,95.02
15-03-2025,15:55:14,image_20250315_155514.jpg,62.64,95.26
15-03-2025,15:55:18,image_20250315_155518.jpg,59.51,103.25
15-03-2025,15:55:22,image_20250315_155522.jpg,61.13,99.13
15-03-2025,15:55:26,image_20250315_155526.jpg,69.69,77.28
15-03-2025,15:55:31,image_20250315_155531.jpg,61.37,98.5
15-03-2025,15:55:35,image_20250315_155535.jpg,71.24,73.33
15-03-2025,15:55:39,image_20250315_155539.jpg,71.84,71.81
15-03-2025,15:55:44,image_20250315_155544.jpg,70.32,75.68
15-03-2025,15:55:48,image_20250315_155548.jpg,67.82,82.06
15-03-2025,15:55:52,image_20250315_155552.jpg,69.84,76.91
15-03-2025,15:55:56,image_20250315_155556.jpg,71.58,72.48
15-03-2025,15:56:00,image_20250315_155600.jpg,75.72,61.9
15-03-2025,15:56:04,image_20250315_155604.jpg,73.19,68.36
15-03-2025,15:56:09,image_20250315_155609.jpg,66.14,86.33
15-03-2025,15:56:13,image_20250315_155613.jpg,61.06,99.29
15-03-2025,15:56:17,image_20250315_155617.jpg,63.87,92.13
15-03-2025,15:56:21,image_20250315_155621.jpg,63.99,91.81
15-03-2025,15:56:25,image_20250315_155625.jpg,64.43,90.71
